"Numero requete","Valeur"
"96","http://db.uwaterloo.ca/~galuc/wsdbm/Offer454"
"96","http://db.uwaterloo.ca/~galuc/wsdbm/Offer435"
"96","http://db.uwaterloo.ca/~galuc/wsdbm/Offer42"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer144"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer37"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer300"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer113"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer866"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer417"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer133"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer29"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer623"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer234"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer882"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer535"
"97","http://db.uwaterloo.ca/~galuc/wsdbm/Offer441"
"98","http://db.uwaterloo.ca/~galuc/wsdbm/Offer489"
"98","http://db.uwaterloo.ca/~galuc/wsdbm/Offer392"
"99","http://db.uwaterloo.ca/~galuc/wsdbm/Offer669"
"99","http://db.uwaterloo.ca/~galuc/wsdbm/Offer490"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer144"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer37"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer300"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer113"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer866"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer417"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer133"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer29"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer623"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer234"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer882"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer535"
"100","http://db.uwaterloo.ca/~galuc/wsdbm/Offer441"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer606"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer501"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer64"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer126"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer837"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer629"
"101","http://db.uwaterloo.ca/~galuc/wsdbm/Offer774"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer389"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer883"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer180"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer439"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer423"
"102","http://db.uwaterloo.ca/~galuc/wsdbm/Offer528"
"103","http://db.uwaterloo.ca/~galuc/wsdbm/Offer575"
"103","http://db.uwaterloo.ca/~galuc/wsdbm/Offer304"
"103","http://db.uwaterloo.ca/~galuc/wsdbm/Offer268"
"103","http://db.uwaterloo.ca/~galuc/wsdbm/Offer97"
"1127","http://db.uwaterloo.ca/~galuc/wsdbm/User845"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer308"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer136"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer415"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer736"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer646"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer411"
"104","http://db.uwaterloo.ca/~galuc/wsdbm/Offer324"
"106","http://db.uwaterloo.ca/~galuc/wsdbm/Offer675"
"106","http://db.uwaterloo.ca/~galuc/wsdbm/Offer401"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer387"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer368"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer290"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer237"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer146"
"107","http://db.uwaterloo.ca/~galuc/wsdbm/Offer50"
"108","http://db.uwaterloo.ca/~galuc/wsdbm/Offer611"
"108","http://db.uwaterloo.ca/~galuc/wsdbm/Offer280"
"108","http://db.uwaterloo.ca/~galuc/wsdbm/Offer109"
"109","http://db.uwaterloo.ca/~galuc/wsdbm/Offer131"
"109","http://db.uwaterloo.ca/~galuc/wsdbm/Offer728"
"109","http://db.uwaterloo.ca/~galuc/wsdbm/Offer433"
"109","http://db.uwaterloo.ca/~galuc/wsdbm/Offer860"
"110","http://db.uwaterloo.ca/~galuc/wsdbm/Offer611"
"110","http://db.uwaterloo.ca/~galuc/wsdbm/Offer280"
"110","http://db.uwaterloo.ca/~galuc/wsdbm/Offer109"
"111","http://db.uwaterloo.ca/~galuc/wsdbm/Offer693"
"111","http://db.uwaterloo.ca/~galuc/wsdbm/Offer168"
"111","http://db.uwaterloo.ca/~galuc/wsdbm/Offer206"
"111","http://db.uwaterloo.ca/~galuc/wsdbm/Offer261"
"111","http://db.uwaterloo.ca/~galuc/wsdbm/Offer587"
"112","http://db.uwaterloo.ca/~galuc/wsdbm/Offer652"
"112","http://db.uwaterloo.ca/~galuc/wsdbm/Offer714"
"112","http://db.uwaterloo.ca/~galuc/wsdbm/Offer427"
"112","http://db.uwaterloo.ca/~galuc/wsdbm/Offer761"
"112","http://db.uwaterloo.ca/~galuc/wsdbm/Offer122"
"113","http://db.uwaterloo.ca/~galuc/wsdbm/Offer841"
"113","http://db.uwaterloo.ca/~galuc/wsdbm/Offer45"
"113","http://db.uwaterloo.ca/~galuc/wsdbm/Offer698"
"113","http://db.uwaterloo.ca/~galuc/wsdbm/Offer687"
"113","http://db.uwaterloo.ca/~galuc/wsdbm/Offer55"
"114","http://db.uwaterloo.ca/~galuc/wsdbm/Offer884"
"114","http://db.uwaterloo.ca/~galuc/wsdbm/Offer754"
"114","http://db.uwaterloo.ca/~galuc/wsdbm/Offer119"
"114","http://db.uwaterloo.ca/~galuc/wsdbm/Offer15"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer170"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer386"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer77"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer493"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer647"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer821"
"115","http://db.uwaterloo.ca/~galuc/wsdbm/Offer656"
"116","http://db.uwaterloo.ca/~galuc/wsdbm/Offer639"
"116","http://db.uwaterloo.ca/~galuc/wsdbm/Offer238"
"116","http://db.uwaterloo.ca/~galuc/wsdbm/Offer383"
"116","http://db.uwaterloo.ca/~galuc/wsdbm/Offer245"
"116","http://db.uwaterloo.ca/~galuc/wsdbm/Offer161"
"117","http://db.uwaterloo.ca/~galuc/wsdbm/Offer720"
"117","http://db.uwaterloo.ca/~galuc/wsdbm/Offer864"
"117","http://db.uwaterloo.ca/~galuc/wsdbm/Offer711"
"117","http://db.uwaterloo.ca/~galuc/wsdbm/Offer457"
"118","http://db.uwaterloo.ca/~galuc/wsdbm/Offer859"
"118","http://db.uwaterloo.ca/~galuc/wsdbm/Offer817"
"118","http://db.uwaterloo.ca/~galuc/wsdbm/Offer713"
"118","http://db.uwaterloo.ca/~galuc/wsdbm/Offer309"
"118","http://db.uwaterloo.ca/~galuc/wsdbm/Offer307"
"119","http://db.uwaterloo.ca/~galuc/wsdbm/Offer746"
"119","http://db.uwaterloo.ca/~galuc/wsdbm/Offer339"
"119","http://db.uwaterloo.ca/~galuc/wsdbm/Offer266"
"120","http://db.uwaterloo.ca/~galuc/wsdbm/Offer139"
"120","http://db.uwaterloo.ca/~galuc/wsdbm/Offer53"
"120","http://db.uwaterloo.ca/~galuc/wsdbm/Offer718"
"120","http://db.uwaterloo.ca/~galuc/wsdbm/Offer262"
"120","http://db.uwaterloo.ca/~galuc/wsdbm/Offer402"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer389"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer883"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer180"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer439"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer423"
"121","http://db.uwaterloo.ca/~galuc/wsdbm/Offer528"
"122","http://db.uwaterloo.ca/~galuc/wsdbm/Offer152"
"122","http://db.uwaterloo.ca/~galuc/wsdbm/Offer816"
"122","http://db.uwaterloo.ca/~galuc/wsdbm/Offer19"
"122","http://db.uwaterloo.ca/~galuc/wsdbm/Offer71"
"122","http://db.uwaterloo.ca/~galuc/wsdbm/Offer485"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer308"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer136"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer415"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer736"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer646"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer411"
"123","http://db.uwaterloo.ca/~galuc/wsdbm/Offer324"
"124","http://db.uwaterloo.ca/~galuc/wsdbm/Offer195"
"125","http://db.uwaterloo.ca/~galuc/wsdbm/Offer284"
"125","http://db.uwaterloo.ca/~galuc/wsdbm/Offer260"
"126","http://db.uwaterloo.ca/~galuc/wsdbm/Offer675"
"126","http://db.uwaterloo.ca/~galuc/wsdbm/Offer401"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer863"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer460"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer697"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer471"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer542"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer669"
"127","http://db.uwaterloo.ca/~galuc/wsdbm/Offer154"
"128","http://db.uwaterloo.ca/~galuc/wsdbm/Offer722"
"129","http://db.uwaterloo.ca/~galuc/wsdbm/Offer456"
"129","http://db.uwaterloo.ca/~galuc/wsdbm/Offer205"
"129","http://db.uwaterloo.ca/~galuc/wsdbm/Offer98"
"129","http://db.uwaterloo.ca/~galuc/wsdbm/Offer96"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer547"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer345"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer236"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer700"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer281"
"130","http://db.uwaterloo.ca/~galuc/wsdbm/Offer56"
"131","http://db.uwaterloo.ca/~galuc/wsdbm/Offer705"
"131","http://db.uwaterloo.ca/~galuc/wsdbm/Offer684"
"131","http://db.uwaterloo.ca/~galuc/wsdbm/Offer347"
"131","http://db.uwaterloo.ca/~galuc/wsdbm/Offer222"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer389"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer883"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer180"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer439"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer423"
"132","http://db.uwaterloo.ca/~galuc/wsdbm/Offer528"
"133","http://db.uwaterloo.ca/~galuc/wsdbm/Offer591"
"134","http://db.uwaterloo.ca/~galuc/wsdbm/Offer131"
"134","http://db.uwaterloo.ca/~galuc/wsdbm/Offer728"
"134","http://db.uwaterloo.ca/~galuc/wsdbm/Offer433"
"134","http://db.uwaterloo.ca/~galuc/wsdbm/Offer860"
"135","http://db.uwaterloo.ca/~galuc/wsdbm/Offer885"
"135","http://db.uwaterloo.ca/~galuc/wsdbm/Offer635"
"135","http://db.uwaterloo.ca/~galuc/wsdbm/Offer78"
"136","http://db.uwaterloo.ca/~galuc/wsdbm/Offer484"
"136","http://db.uwaterloo.ca/~galuc/wsdbm/Offer851"
"136","http://db.uwaterloo.ca/~galuc/wsdbm/Offer762"
"136","http://db.uwaterloo.ca/~galuc/wsdbm/Offer658"
"136","http://db.uwaterloo.ca/~galuc/wsdbm/Offer158"
"137","http://db.uwaterloo.ca/~galuc/wsdbm/Offer675"
"137","http://db.uwaterloo.ca/~galuc/wsdbm/Offer401"
"138","http://db.uwaterloo.ca/~galuc/wsdbm/Offer841"
"138","http://db.uwaterloo.ca/~galuc/wsdbm/Offer45"
"138","http://db.uwaterloo.ca/~galuc/wsdbm/Offer698"
"138","http://db.uwaterloo.ca/~galuc/wsdbm/Offer687"
"138","http://db.uwaterloo.ca/~galuc/wsdbm/Offer55"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer811"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer729"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer553"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer521"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer363"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer289"
"139","http://db.uwaterloo.ca/~galuc/wsdbm/Offer279"
"140","http://db.uwaterloo.ca/~galuc/wsdbm/Offer870"
"140","http://db.uwaterloo.ca/~galuc/wsdbm/Offer580"
"140","http://db.uwaterloo.ca/~galuc/wsdbm/Offer396"
"140","http://db.uwaterloo.ca/~galuc/wsdbm/Offer364"
"140","http://db.uwaterloo.ca/~galuc/wsdbm/Offer133"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer430"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer594"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer702"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer552"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer869"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer314"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer667"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer356"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer574"
"141","http://db.uwaterloo.ca/~galuc/wsdbm/Offer276"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer4"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer889"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer38"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer190"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer731"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer142"
"142","http://db.uwaterloo.ca/~galuc/wsdbm/Offer384"
"143","http://db.uwaterloo.ca/~galuc/wsdbm/Offer720"
"143","http://db.uwaterloo.ca/~galuc/wsdbm/Offer864"
"143","http://db.uwaterloo.ca/~galuc/wsdbm/Offer711"
"143","http://db.uwaterloo.ca/~galuc/wsdbm/Offer457"
"144","http://db.uwaterloo.ca/~galuc/wsdbm/Offer438"
"144","http://db.uwaterloo.ca/~galuc/wsdbm/Offer185"
"146","http://db.uwaterloo.ca/~galuc/wsdbm/Offer242"
"147","http://db.uwaterloo.ca/~galuc/wsdbm/Offer575"
"147","http://db.uwaterloo.ca/~galuc/wsdbm/Offer304"
"147","http://db.uwaterloo.ca/~galuc/wsdbm/Offer268"
"147","http://db.uwaterloo.ca/~galuc/wsdbm/Offer97"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer41"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer358"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer318"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer489"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer342"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer379"
"148","http://db.uwaterloo.ca/~galuc/wsdbm/Offer738"
"149","http://db.uwaterloo.ca/~galuc/wsdbm/Offer650"
"149","http://db.uwaterloo.ca/~galuc/wsdbm/Offer175"
"149","http://db.uwaterloo.ca/~galuc/wsdbm/Offer95"
"150","http://db.uwaterloo.ca/~galuc/wsdbm/Offer484"
"150","http://db.uwaterloo.ca/~galuc/wsdbm/Offer851"
"150","http://db.uwaterloo.ca/~galuc/wsdbm/Offer762"
"150","http://db.uwaterloo.ca/~galuc/wsdbm/Offer658"
"150","http://db.uwaterloo.ca/~galuc/wsdbm/Offer158"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer811"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer729"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer553"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer521"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer363"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer289"
"151","http://db.uwaterloo.ca/~galuc/wsdbm/Offer279"
"152","http://db.uwaterloo.ca/~galuc/wsdbm/Offer722"
"153","http://db.uwaterloo.ca/~galuc/wsdbm/Offer733"
"153","http://db.uwaterloo.ca/~galuc/wsdbm/Offer607"
"153","http://db.uwaterloo.ca/~galuc/wsdbm/Offer526"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer857"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer880"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer617"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer750"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer804"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer441"
"154","http://db.uwaterloo.ca/~galuc/wsdbm/Offer682"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer170"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer386"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer77"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer493"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer647"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer821"
"155","http://db.uwaterloo.ca/~galuc/wsdbm/Offer656"
"156","http://db.uwaterloo.ca/~galuc/wsdbm/Offer743"
"156","http://db.uwaterloo.ca/~galuc/wsdbm/Offer518"
"156","http://db.uwaterloo.ca/~galuc/wsdbm/Offer107"
"157","http://db.uwaterloo.ca/~galuc/wsdbm/Offer870"
"157","http://db.uwaterloo.ca/~galuc/wsdbm/Offer580"
"157","http://db.uwaterloo.ca/~galuc/wsdbm/Offer396"
"157","http://db.uwaterloo.ca/~galuc/wsdbm/Offer364"
"157","http://db.uwaterloo.ca/~galuc/wsdbm/Offer133"
"158","http://db.uwaterloo.ca/~galuc/wsdbm/Offer848"
"158","http://db.uwaterloo.ca/~galuc/wsdbm/Offer442"
"158","http://db.uwaterloo.ca/~galuc/wsdbm/Offer394"
"158","http://db.uwaterloo.ca/~galuc/wsdbm/Offer211"
"159","http://db.uwaterloo.ca/~galuc/wsdbm/Offer859"
"159","http://db.uwaterloo.ca/~galuc/wsdbm/Offer817"
"159","http://db.uwaterloo.ca/~galuc/wsdbm/Offer713"
"159","http://db.uwaterloo.ca/~galuc/wsdbm/Offer309"
"159","http://db.uwaterloo.ca/~galuc/wsdbm/Offer307"
"160","http://db.uwaterloo.ca/~galuc/wsdbm/Offer743"
"160","http://db.uwaterloo.ca/~galuc/wsdbm/Offer518"
"160","http://db.uwaterloo.ca/~galuc/wsdbm/Offer107"
"161","http://db.uwaterloo.ca/~galuc/wsdbm/Offer870"
"161","http://db.uwaterloo.ca/~galuc/wsdbm/Offer580"
"161","http://db.uwaterloo.ca/~galuc/wsdbm/Offer396"
"161","http://db.uwaterloo.ca/~galuc/wsdbm/Offer364"
"161","http://db.uwaterloo.ca/~galuc/wsdbm/Offer133"
"162","http://db.uwaterloo.ca/~galuc/wsdbm/Offer139"
"162","http://db.uwaterloo.ca/~galuc/wsdbm/Offer53"
"162","http://db.uwaterloo.ca/~galuc/wsdbm/Offer718"
"162","http://db.uwaterloo.ca/~galuc/wsdbm/Offer262"
"162","http://db.uwaterloo.ca/~galuc/wsdbm/Offer402"
"163","http://db.uwaterloo.ca/~galuc/wsdbm/Offer611"
"163","http://db.uwaterloo.ca/~galuc/wsdbm/Offer280"
"163","http://db.uwaterloo.ca/~galuc/wsdbm/Offer109"
"164","http://db.uwaterloo.ca/~galuc/wsdbm/Offer240"
"164","http://db.uwaterloo.ca/~galuc/wsdbm/Offer641"
"165","http://db.uwaterloo.ca/~galuc/wsdbm/Offer841"
"165","http://db.uwaterloo.ca/~galuc/wsdbm/Offer45"
"165","http://db.uwaterloo.ca/~galuc/wsdbm/Offer698"
"165","http://db.uwaterloo.ca/~galuc/wsdbm/Offer687"
"165","http://db.uwaterloo.ca/~galuc/wsdbm/Offer55"
"166","http://db.uwaterloo.ca/~galuc/wsdbm/Offer636"
"166","http://db.uwaterloo.ca/~galuc/wsdbm/Offer604"
"166","http://db.uwaterloo.ca/~galuc/wsdbm/Offer407"
"166","http://db.uwaterloo.ca/~galuc/wsdbm/Offer277"
"167","http://db.uwaterloo.ca/~galuc/wsdbm/Offer746"
"167","http://db.uwaterloo.ca/~galuc/wsdbm/Offer339"
"167","http://db.uwaterloo.ca/~galuc/wsdbm/Offer266"
"168","http://db.uwaterloo.ca/~galuc/wsdbm/Offer818"
"168","http://db.uwaterloo.ca/~galuc/wsdbm/Offer732"
"168","http://db.uwaterloo.ca/~galuc/wsdbm/Offer576"
"168","http://db.uwaterloo.ca/~galuc/wsdbm/Offer546"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer788"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer199"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer90"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer523"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer29"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer887"
"169","http://db.uwaterloo.ca/~galuc/wsdbm/Offer643"
"170","http://db.uwaterloo.ca/~galuc/wsdbm/Offer551"
"170","http://db.uwaterloo.ca/~galuc/wsdbm/Offer487"
"170","http://db.uwaterloo.ca/~galuc/wsdbm/Offer719"
"171","http://db.uwaterloo.ca/~galuc/wsdbm/Offer139"
"171","http://db.uwaterloo.ca/~galuc/wsdbm/Offer53"
"171","http://db.uwaterloo.ca/~galuc/wsdbm/Offer718"
"171","http://db.uwaterloo.ca/~galuc/wsdbm/Offer262"
"171","http://db.uwaterloo.ca/~galuc/wsdbm/Offer402"
"173","http://db.uwaterloo.ca/~galuc/wsdbm/Offer884"
"173","http://db.uwaterloo.ca/~galuc/wsdbm/Offer754"
"173","http://db.uwaterloo.ca/~galuc/wsdbm/Offer119"
"173","http://db.uwaterloo.ca/~galuc/wsdbm/Offer15"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer558"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer496"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer672"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer60"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer662"
"174","http://db.uwaterloo.ca/~galuc/wsdbm/Offer480"
"175","http://db.uwaterloo.ca/~galuc/wsdbm/Offer841"
"175","http://db.uwaterloo.ca/~galuc/wsdbm/Offer45"
"175","http://db.uwaterloo.ca/~galuc/wsdbm/Offer698"
"175","http://db.uwaterloo.ca/~galuc/wsdbm/Offer687"
"175","http://db.uwaterloo.ca/~galuc/wsdbm/Offer55"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer41"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer358"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer318"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer489"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer342"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer379"
"176","http://db.uwaterloo.ca/~galuc/wsdbm/Offer738"
"177","http://db.uwaterloo.ca/~galuc/wsdbm/Offer438"
"177","http://db.uwaterloo.ca/~galuc/wsdbm/Offer185"
"178","http://db.uwaterloo.ca/~galuc/wsdbm/Offer484"
"178","http://db.uwaterloo.ca/~galuc/wsdbm/Offer851"
"178","http://db.uwaterloo.ca/~galuc/wsdbm/Offer762"
"178","http://db.uwaterloo.ca/~galuc/wsdbm/Offer658"
"178","http://db.uwaterloo.ca/~galuc/wsdbm/Offer158"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer387"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer368"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer290"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer237"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer146"
"179","http://db.uwaterloo.ca/~galuc/wsdbm/Offer50"
"180","http://db.uwaterloo.ca/~galuc/wsdbm/Offer152"
"180","http://db.uwaterloo.ca/~galuc/wsdbm/Offer816"
"180","http://db.uwaterloo.ca/~galuc/wsdbm/Offer19"
"180","http://db.uwaterloo.ca/~galuc/wsdbm/Offer71"
"180","http://db.uwaterloo.ca/~galuc/wsdbm/Offer485"
"181","http://db.uwaterloo.ca/~galuc/wsdbm/Offer859"
"181","http://db.uwaterloo.ca/~galuc/wsdbm/Offer817"
"181","http://db.uwaterloo.ca/~galuc/wsdbm/Offer713"
"181","http://db.uwaterloo.ca/~galuc/wsdbm/Offer309"
"181","http://db.uwaterloo.ca/~galuc/wsdbm/Offer307"
"182","http://db.uwaterloo.ca/~galuc/wsdbm/Offer484"
"182","http://db.uwaterloo.ca/~galuc/wsdbm/Offer851"
"182","http://db.uwaterloo.ca/~galuc/wsdbm/Offer762"
"182","http://db.uwaterloo.ca/~galuc/wsdbm/Offer658"
"182","http://db.uwaterloo.ca/~galuc/wsdbm/Offer158"
"183","http://db.uwaterloo.ca/~galuc/wsdbm/Offer723"
"183","http://db.uwaterloo.ca/~galuc/wsdbm/Offer385"
"184","http://db.uwaterloo.ca/~galuc/wsdbm/Offer444"
"184","http://db.uwaterloo.ca/~galuc/wsdbm/Offer892"
"184","http://db.uwaterloo.ca/~galuc/wsdbm/Offer31"
"185","http://db.uwaterloo.ca/~galuc/wsdbm/Offer240"
"185","http://db.uwaterloo.ca/~galuc/wsdbm/Offer641"
"186","http://db.uwaterloo.ca/~galuc/wsdbm/Offer131"
"186","http://db.uwaterloo.ca/~galuc/wsdbm/Offer728"
"186","http://db.uwaterloo.ca/~galuc/wsdbm/Offer433"
"186","http://db.uwaterloo.ca/~galuc/wsdbm/Offer860"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer606"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer501"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer64"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer126"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer837"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer629"
"187","http://db.uwaterloo.ca/~galuc/wsdbm/Offer774"
"188","http://db.uwaterloo.ca/~galuc/wsdbm/Offer863"
"188","http://db.uwaterloo.ca/~galuc/wsdbm/Offer460"
